Score,MW,ALOGP,HBA,HBD,PSA,ROTB,AROM,ALERTS,SMILES
0.1366925405709417,630.6520000000004,-3.754299999999989,10,8,249.19999999999996,7,1,1,C[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H](CO)NC(=O)CCCNC1=O
0.15800926856247258,656.7340000000005,-1.700499999999989,9,7,228.96999999999997,8,1,1,CC[C@H](C)[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.13690447727828048,644.6790000000003,-3.3657999999999886,10,8,249.19999999999996,7,1,1,C[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)CCCNC1=O
0.14265096941571817,674.7740000000005,-1.9934999999999887,10,7,228.96999999999997,9,1,1,CSCC[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.18491813041512875,640.6910000000005,-2.2403999999999886,9,6,220.17999999999998,6,1,1,C[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@@H]2CCCN2C(=O)CCCNC1=O
0.11273259085286151,646.7200000000004,-2.816799999999989,9,8,228.96999999999997,7,1,2,C[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H](CS)NC(=O)CCCNC1=O
0.18459935189057308,644.7480000000004,-1.3543999999999903,9,6,208.73999999999998,8,1,1,CSCC[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H](C)NC(=O)CCCNC(=O)[C@H](C)NC1=O
0.17991012258475153,630.7210000000005,-1.7428999999999906,9,6,208.73999999999998,8,1,1,CSCC[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)CNC(=O)CCCNC(=O)[C@H](C)NC1=O
0.18279433407419776,672.8020000000005,-0.7182999999999906,9,6,208.73999999999998,9,1,1,CSCC[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H](C(C)C)NC(=O)CCCNC(=O)[C@H](C)NC1=O
0.17795996481153525,686.8290000000004,-0.32819999999999094,9,6,208.73999999999998,10,1,1,CSCC[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H](CC(C)C)NC(=O)CCCNC(=O)[C@H](C)NC1=O
0.13915185296001625,660.7470000000005,-2.381999999999989,10,7,228.96999999999997,9,1,1,CSCC[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H](CO)NC(=O)CCCNC(=O)[C@H](C)NC1=O
0.17795996481153525,686.8290000000004,-0.32819999999999094,9,6,208.73999999999998,10,1,1,CC[C@H](C)[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@H](CCSC)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.14265096941571817,674.7740000000005,-1.9934999999999896,10,7,228.96999999999997,9,1,1,CSCC[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)CCCNC(=O)[C@H](C)NC1=O
0.16096029704122627,704.8690000000004,-0.6211999999999906,10,6,208.73999999999998,11,1,1,CSCC[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@H](CCSC)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.21829371327593045,670.7860000000005,-0.8680999999999903,9,5,199.95,8,1,1,CSCC[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@@H]2CCCN2C(=O)CCCNC(=O)[C@H](C)NC1=O
0.12051130783490452,676.8150000000004,-1.4444999999999908,9,7,208.73999999999998,9,1,2,CSCC[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H](CS)NC(=O)CCCNC(=O)[C@H](C)NC1=O
0.24544864962935942,610.6650000000003,-1.6012999999999904,8,5,199.94999999999996,5,1,1,C[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.24058003572158096,596.6380000000003,-1.9897999999999902,8,5,199.94999999999996,5,1,1,C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)CNC(=O)CCCNC1=O
0.24525426881454504,638.7190000000004,-0.9651999999999903,8,5,199.94999999999996,6,1,1,CC(C)[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.24108983463420974,652.7460000000004,-0.5750999999999906,8,5,199.94999999999996,7,1,1,CC(C)C[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.18169575107832792,626.6640000000003,-2.628899999999989,9,6,220.17999999999995,6,1,1,C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H](CO)NC(=O)CCCNC1=O
0.24108983463420974,652.7460000000004,-0.5750999999999906,8,5,199.94999999999996,7,1,1,CC[C@H](C)[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.18491813041512875,640.6910000000004,-2.2403999999999886,9,6,220.17999999999995,6,1,1,C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)CCCNC1=O
0.21829371327593045,670.7860000000004,-0.8680999999999903,9,5,199.94999999999996,8,1,1,CSCC[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.2924304032801661,636.7030000000004,-1.11499999999999,8,4,191.15999999999997,5,1,1,C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@@H]2CCCN2C(=O)CCCNC1=O
0.1559358210768556,642.7320000000003,-1.6913999999999907,8,6,199.94999999999996,6,1,2,C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H](CS)NC(=O)CCCNC1=O
0.13777658216656521,616.6940000000004,-2.17769999999999,8,7,208.73999999999998,6,1,2,C[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@H](CS)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.13569754783636256,602.6670000000004,-2.5661999999999905,8,7,208.73999999999998,6,1,2,C[C@@H]1NC(=O)[C@H](CS)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)CNC(=O)CCCNC1=O
0.13635808081729528,644.7480000000004,-1.54159999999999,8,7,208.73999999999998,7,1,2,CC(C)[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@H](CS)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.13370320617054748,658.7750000000005,-1.1514999999999902,8,7,208.73999999999998,8,1,2,CC(C)C[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@H](CS)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.11162098491005965,632.6930000000004,-3.2052999999999896,9,8,228.96999999999997,7,1,2,C[C@@H]1NC(=O)[C@H](CS)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H](CO)NC(=O)CCCNC1=O
0.13370320617054748,658.7750000000005,-1.1514999999999902,8,7,208.73999999999998,8,1,2,CC[C@H](C)[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@H](CS)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.11273259085286151,646.7200000000004,-2.816799999999989,9,8,228.96999999999997,7,1,2,C[C@@H]1NC(=O)[C@H](CS)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)CCCNC1=O
0.12051130783490452,676.8150000000005,-1.44449999999999,9,7,208.73999999999998,9,1,2,CSCC[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@H](CS)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
